0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,122
5,343,0,0,0,10,0,0,0,1,0,0,0,66.0,55.6,48.0,17.0,123
3,398,0,0,0,14,0,0,0,1,0,0,0,70.2,69.4,39.0,18.0,124
9,534,0,0,0,14,0,0,0,4,0,0,0,41.0,92.2,77.0,20.9,125
2,90,0,0,0,3,0,0,0,0,0,0,0,12.0,12.5,46.0,7.1,126
7,277,0,0,0,5,0,0,0,1,0,0,0,10.0,23.6,54.0,8.6,127
3,109,0,0,0,2,0,0,0,0,0,0,0,1.8,30.4,10.0,4.2,128
7,358,0,0,0,8,0,0,0,2,0,0,0,58.0,153.7,54.0,26.6,129
4,103,0,0,0,5,0,0,0,0,0,0,0,14.2,25.9,23.0,6.3,130
13,585,0,0,0,15,0,0,0,0,0,0,0,84.8,139.6,89.0,31.5,131
9,379,0,0,0,14,0,0,0,0,0,0,0,62.6,46.2,8.0,11.7,132
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,133
9,521,0,0,0,11,0,0,0,3,0,0,0,18.8,63.4,133.0,21.3,134
20,630,0,0,1,12,0,0,0,0,0,21,0,155.2,10.0,0.0,16.5,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,136
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,137
13,630,0,0,1,12,0,0,0,1,0,0,0,101.6,153.1,4.0,26.0,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,139
10,352,0,0,1,7,0,0,0,0,0,0,0,80.0,2.8,6.0,8.9,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,142
13,555,0,0,1,11,0,0,0,2,0,0,0,163.0,13.5,59.0,23.6,143
5,270,0,0,0,4,0,0,0,0,0,0,0,43.0,33.9,53.0,13.0,144
1,14,0,0,0,0,0,0,0,0,0,0,0,9.2,14.5,0.0,2.4,145
14,540,0,0,1,11,0,0,0,0,0,0,0,166.4,16.0,10.0,19.3,146
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,147
2,21,0,0,0,3,0,0,0,0,0,0,0,4.8,2.2,6.0,1.3,148
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,149
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,150
14,540,0,0,2,8,0,0,0,0,0,0,0,116.6,45.2,68.0,23.1,151
2,46,0,0,0,0,0,0,0,0,0,0,0,18.2,11.5,0.0,3.0,152
1,7,0,0,0,0,0,0,0,0,0,0,0,2.0,10.5,20.0,3.3,153
9,509,0,0,1,10,0,0,0,1,1,0,0,93.8,45.0,18.0,15.6,154
